unique_id,ds,y_freight,y_items,y_weight_kg,items_missing_weight
01_16,2017-12-04,48.79,3,0.6000000000000001,0
01_16,2018-01-22,37.95,3,1.5999999999999999,0
01_16,2018-02-05,23.7,2,1.056,0
01_16,2018-03-12,12.79,1,0.1,0
01_16,2018-03-26,12.86,1,0.8,0
01_16,2018-05-07,12.79,1,0.15,0
01_16,2018-06-25,25.58,2,0.25,0
01_16,2018-07-02,13.71,1,0.5,0
01_17,2017-01-16,14.12,1,1.25,0
01_17,2017-02-06,21.92,2,0.2,0
01_17,2017-08-14,11.85,1,0.2,0
01_17,2017-09-04,12.69,1,0.315,0
01_17,2017-10-02,16.12,1,2.3,0
01_17,2017-10-16,11.85,1,0.167,0
01_17,2017-11-13,24.54,2,1.05,0
01_17,2017-11-20,11.85,1,0.1,0
01_17,2017-11-27,25.9,2,1.067,0
01_17,2018-01-08,11.85,1,0.15,0
01_17,2018-01-15,11.85,1,0.2,0
01_17,2018-01-29,23.7,2,0.3,0
01_17,2018-02-05,35.55,3,0.7,0
01_17,2018-02-26,23.7,2,0.475,0
01_17,2018-03-12,38.37,3,0.44999999999999996,0
01_17,2018-03-26,12.79,1,0.5,0
01_17,2018-04-09,25.58,2,0.32499999999999996,0
01_17,2018-04-16,13.84,1,0.35,0
01_17,2018-05-14,27.36,2,1.775,0
01_17,2018-05-21,12.79,1,0.19,0
01_17,2018-05-28,19.47,1,3.5,0
01_17,2018-06-25,12.85,1,0.133,0
01_17,2018-07-16,13.99,1,0.3,0
01_17,2018-07-23,38.11,2,8.953,0
01_18,2017-03-13,10.96,1,0.1,0
01_18,2017-05-22,14.43,1,0.8,0
01_18,2017-06-12,11.85,1,0.15,0
01_18,2017-07-10,12.69,1,1.1,0
01_18,2017-10-02,49.34,2,12.9,0
01_18,2017-11-13,47.26,1,20.9,0
01_18,2017-11-20,23.7,2,0.27,0
01_18,2017-12-11,11.85,1,0.2,0
01_18,2017-12-25,11.85,1,0.125,0
01_18,2018-01-01,35.83,4,0.6,0
01_18,2018-01-08,21.22,2,1.0,0
01_18,2018-01-15,29.29,3,1.5499999999999998,0
01_18,2018-01-22,27.79,2,1.825,0
01_18,2018-01-29,23.7,2,0.3,0
01_18,2018-02-05,31.48,3,0.475,0
01_18,2018-02-19,7.78,1,0.15,0
01_18,2018-03-05,7.78,1,0.175,0
01_18,2018-03-12,12.79,1,0.15,0
01_18,2018-03-19,17.28,2,0.8999999999999999,0
01_18,2018-04-02,28.47,3,0.6000000000000001,0
01_18,2018-04-09,12.79,1,0.15,0
01_18,2018-04-23,7.39,1,0.15,0
01_18,2018-05-07,12.79,1,0.15,0
01_18,2018-05-14,14.78,2,0.4,0
01_18,2018-05-21,16.79,1,7.76,0
01_18,2018-06-04,12.79,1,0.3,0
01_18,2018-06-18,13.41,1,2.5,0
01_18,2018-06-25,56.19,2,2.275,0
01_18,2018-07-23,18.24,1,2.5,0
01_18,2018-08-06,33.019999999999996,3,1.042,0
01_18,2018-08-20,21.9,2,1.1,0
01_19,2017-04-17,21.92,2,0.3,0
01_19,2017-06-05,13.18,1,4.8,0
01_19,2017-10-16,11.85,1,0.2,0
01_19,2017-11-27,35.55,3,0.55,0
01_19,2018-02-05,11.85,1,0.15,0
01_19,2018-03-19,105.37,2,11.444999999999999,0
01_19,2018-04-16,12.79,1,0.2,0
01_19,2018-04-30,12.79,1,0.15,0
01_19,2018-05-14,141.26,1,30.0,0
01_19,2018-06-04,25.58,2,0.3,0
01_19,2018-07-02,12.79,1,0.2,0
01_20,2017-02-06,15.25,1,0.25,0
01_20,2017-02-20,14.11,1,0.1,0
01_20,2017-04-10,20.12,1,2.1,0
01_20,2017-06-26,14.1,1,0.15,0
01_20,2017-07-17,14.24,1,0.225,0
01_20,2017-07-24,14.1,1,0.225,0
01_20,2017-11-13,14.1,1,0.05,0
01_20,2017-11-20,50.93,3,4.15,0
01_20,2017-12-04,14.1,1,0.2,0
01_20,2017-12-11,15.38,1,0.75,0
01_20,2017-12-18,14.1,1,0.175,0
01_20,2018-01-01,34.0,2,1.775,0
01_20,2018-01-15,14.1,1,0.15,0
01_20,2018-01-22,16.81,1,2.4,0
01_20,2018-01-29,57.68,4,1.325,0
01_20,2018-02-12,28.2,2,0.32499999999999996,0
01_20,2018-02-19,28.2,2,0.32499999999999996,0
01_20,2018-02-26,56.4,4,0.85,0
01_20,2018-03-26,15.23,1,0.4,0
01_20,2018-04-02,126.47,2,24.275000000000002,0
01_20,2018-04-09,16.32,1,0.5,0
01_20,2018-04-16,15.23,1,0.1,0
01_20,2018-04-30,64.32,4,1.75,0
01_20,2018-05-07,31.97,2,0.42500000000000004,0
01_20,2018-05-14,16.32,1,0.3,0
01_20,2018-05-21,15.23,1,0.15,0
01_20,2018-05-28,15.23,1,0.5,0
01_20,2018-06-04,45.69,3,0.44999999999999996,0
01_20,2018-08-13,17.61,1,0.35,0
01_20,2018-08-20,15.56,1,0.3,0
01_21,2016-10-03,15.08,1,0.3,0
01_21,2017-02-06,30.0,2,0.699,0
01_21,2017-05-08,16.6,1,1.7,0
01_21,2017-07-03,41.84,1,4.0,0
01_21,2017-07-10,14.1,1,0.3,0
01_21,2017-08-21,18.45,1,5.65,0
01_21,2017-11-06,14.1,1,0.1,0
01_21,2017-11-20,14.1,1,0.1,0
01_21,2017-11-27,16.47,1,0.9,0
01_21,2017-12-11,14.1,1,0.2,0
01_21,2018-01-01,14.1,1,0.15,0
01_21,2018-01-29,15.38,1,0.65,0
01_21,2018-02-05,14.1,1,0.15,0
01_21,2018-02-19,28.2,2,0.35,0
01_21,2018-02-26,14.1,1,0.275,0
01_21,2018-03-05,31.82,2,0.9,0
01_21,2018-03-19,15.23,1,0.25,0
01_21,2018-03-26,15.23,1,0.15,0
01_21,2018-04-02,38.2,2,1.7,0
01_21,2018-04-16,16.59,1,0.75,0
01_21,2018-04-23,31.51,2,0.625,0
01_21,2018-04-30,61.83,4,1.25,0
01_21,2018-07-02,15.23,1,0.15,0
01_21,2018-07-30,15.35,1,0.1,0
01_21,2018-08-13,15.35,1,0.35,0
01_21,2018-08-20,30.46,2,0.334,0
01_22,2017-01-30,14.11,1,0.4,0
01_22,2017-02-27,47.7,3,2.5,0
01_22,2017-03-06,28.22,2,0.2,0
01_22,2017-03-13,76.38,1,19.0,0
01_22,2017-04-10,28.78,2,3.9,0
01_22,2017-04-17,48.59,3,3.983,0
01_22,2017-04-24,47.7,3,2.742,0
01_22,2017-05-15,14.1,1,0.5,0
01_22,2017-05-29,33.72,2,2.2,0
01_22,2017-07-03,18.71,1,2.9,0
01_22,2017-07-17,53.87,1,13.4,0
01_22,2017-08-21,29.04,2,1.0,0
01_22,2017-09-11,14.31,1,2.3,0
01_22,2017-10-16,16.82,1,0.85,0
01_22,2017-11-06,16.95,1,3.05,0
01_22,2017-11-13,28.49,2,1.5,0
01_22,2017-11-20,48.36,3,2.475,0
01_22,2017-11-27,47.43,3,6.300000000000001,0
01_22,2017-12-18,83.64,1,17.4,0
01_22,2018-01-01,70.5,5,0.825,0
01_22,2018-01-08,94.74,5,8.3,0
01_22,2018-01-15,42.3,3,0.525,0
01_22,2018-01-29,28.2,2,0.4,0
01_22,2018-02-05,28.2,2,0.3,0
01_22,2018-02-12,28.2,2,0.425,0
01_22,2018-02-19,88.6,6,2.35,0
01_22,2018-02-26,31.1,2,0.45,0
01_22,2018-03-05,15.43,1,0.1,0
01_22,2018-03-12,70.55000000000001,3,10.525,0
01_22,2018-03-19,30.46,2,0.25,0
01_22,2018-03-26,30.880000000000003,2,0.8160000000000001,0
01_22,2018-04-02,15.23,1,0.167,0
01_22,2018-04-09,30.46,2,0.3,0
01_22,2018-04-16,15.23,1,0.2,0
01_22,2018-04-23,45.69,3,0.517,0
01_22,2018-04-30,30.46,2,0.4,0
01_22,2018-05-07,15.23,1,0.5,0
01_22,2018-05-14,15.58,1,0.35,0
01_22,2018-05-21,15.23,1,0.35,0
01_22,2018-05-28,45.69,3,0.515,0
01_22,2018-06-04,15.23,1,0.3,0
01_22,2018-06-18,15.44,1,0.15,0
01_22,2018-06-25,45.69,3,0.55,0
01_22,2018-07-09,15.23,1,0.05,0
01_22,2018-07-30,18.28,1,0.3,0
01_22,2018-08-06,35.68,2,0.6,0
01_22,2018-08-13,68.42,4,2.3499999999999996,0
01_23,2017-01-23,14.11,1,0.225,0
01_23,2017-05-22,20.33,1,1.8,0
01_23,2017-06-12,16.68,1,0.6,0
01_23,2017-11-06,14.24,1,0.5,0
01_23,2017-11-13,14.1,1,0.175,0
01_23,2017-11-27,14.1,1,0.2,0
01_23,2017-12-04,14.1,1,0.175,0
01_23,2017-12-11,44.28,3,0.8,0
01_23,2018-01-01,14.1,1,0.2,0
01_23,2018-01-08,44.3,3,0.35,0
01_23,2018-01-15,29.2,2,0.3,0
01_23,2018-01-22,15.38,1,0.75,0
01_23,2018-01-29,14.1,1,0.2,0
01_23,2018-02-05,14.1,1,0.15,0
01_23,2018-02-19,43.58,3,1.1,0
01_23,2018-02-26,30.2,2,0.35,0
01_23,2018-03-05,15.23,1,0.15,0
01_23,2018-03-12,60.92,4,0.8,0
01_23,2018-04-16,16.32,1,0.3,0
01_23,2018-05-14,16.94,1,0.8,0
01_23,2018-05-28,30.46,2,0.55,0
01_23,2018-06-04,18.27,1,0.15,0
01_23,2018-06-25,19.46,1,0.55,0
01_23,2018-07-30,16.61,1,0.85,0
01_23,2018-08-20,36.46,2,0.4,0
01_24,2017-01-16,14.52,1,0.175,0
01_24,2017-08-21,15.11,1,0.5,0
01_24,2017-09-11,42.93,3,1.5030000000000001,0
01_24,2017-09-18,28.2,2,0.7,0
01_24,2017-10-30,14.1,1,0.25,0
01_24,2017-11-27,15.46,1,0.5,0
01_24,2017-12-04,28.2,2,0.35,0
01_24,2017-12-11,14.1,1,0.25,0
01_24,2018-01-01,14.1,1,0.2,0
01_24,2018-01-15,54.56,3,5.699999999999999,0
01_24,2018-01-22,28.2,2,0.3,0
01_24,2018-01-29,28.2,2,0.35,0
01_24,2018-02-05,28.2,2,0.3,0
01_24,2018-03-05,30.380000000000003,2,0.55,0
01_24,2018-03-19,64.08,4,1.9000000000000001,0
01_24,2018-03-26,45.69,3,0.575,0
01_24,2018-04-09,15.23,1,0.15,0
01_24,2018-05-07,15.23,1,0.15,0
01_24,2018-05-14,15.23,1,0.15,0
01_24,2018-05-21,15.23,1,0.175,0
01_24,2018-06-18,30.46,2,0.5,0
01_24,2018-07-16,34.06,2,0.45,0
01_24,2018-07-30,15.3,1,0.45,0
01_24,2018-08-06,15.29,1,0.34,0
01_25,2017-07-10,15.24,1,0.3,0
01_25,2017-07-31,16.6,1,1.25,0
01_25,2018-01-08,30.2,2,0.7,0
01_25,2018-01-15,15.1,1,0.15,0
01_25,2018-02-26,33.35,2,0.85,0
01_25,2018-03-05,18.23,1,0.2,0
01_25,2018-03-26,15.23,1,0.15,0
01_25,2018-04-02,15.23,1,0.15,0
01_25,2018-04-23,15.23,1,0.15,0
01_25,2018-05-14,45.69,3,0.55,0
01_25,2018-05-21,24.25,1,1.425,0
01_25,2018-06-04,15.23,1,0.2,0
01_25,2018-07-16,17.58,1,0.333,0
01_25,2018-07-23,20.0,2,0.5,0
01_25,2018-07-30,15.39,1,0.336,0
01_26,2017-01-30,18.63,1,1.25,0
01_26,2017-04-17,18.63,1,1.5,0
01_26,2017-05-29,15.38,1,0.7,0
01_26,2017-09-18,60.480000000000004,3,6.300000000000001,0
01_26,2017-10-02,28.2,2,0.44999999999999996,0
01_26,2017-10-09,15.46,1,0.5,0
01_26,2017-11-20,14.1,1,0.2,0
01_26,2018-01-08,17.56,1,1.4,0
01_26,2018-01-15,14.52,1,0.15,0
01_26,2018-02-05,30.2,2,0.6,0
01_26,2018-02-19,15.32,1,0.88,0
01_26,2018-02-26,29.2,2,0.47500000000000003,0
01_26,2018-03-12,30.46,2,0.35,0
01_26,2018-04-02,18.23,1,0.175,0
01_26,2018-04-09,15.3,1,0.2,0
01_26,2018-04-16,30.46,2,0.3,0
01_26,2018-05-07,15.23,1,0.175,0
01_26,2018-05-14,15.23,1,0.15,0
01_26,2018-06-25,15.23,1,0.15,0
01_26,2018-08-13,18.31,1,0.35,0
01_27,2017-09-18,15.31,1,0.6,0
01_27,2017-11-20,63.69,3,8.399999999999999,0
01_27,2017-11-27,15.1,1,0.15,0
01_27,2017-12-04,16.11,1,0.3,0
01_27,2017-12-11,15.1,1,0.2,0
01_27,2017-12-18,15.1,1,0.15,0
01_27,2018-01-08,30.2,2,0.375,0
01_27,2018-01-29,15.1,1,0.2,0
01_27,2018-02-26,15.1,1,0.175,0
01_27,2018-03-05,18.23,1,0.15,0
01_27,2018-03-12,18.23,1,0.15,0
01_27,2018-03-19,19.28,1,0.4,0
01_27,2018-04-23,18.23,1,0.15,0
01_27,2018-05-07,18.23,1,0.05,0
01_27,2018-05-21,18.23,1,0.2,0
01_27,2018-06-25,36.46,2,0.3,0
01_27,2018-07-09,18.23,1,0.1,0
01_28,2017-01-30,14.52,1,0.225,0
01_28,2017-04-10,15.83,1,0.7,0
01_28,2017-04-24,32.800000000000004,2,1.5,0
01_28,2017-07-03,15.1,1,0.3,0
01_28,2017-11-06,64.11,3,8.55,0
01_28,2017-11-13,77.59,3,6.6,0
01_28,2017-11-20,17.38,1,0.9,0
01_28,2017-11-27,15.1,1,0.15,0
01_28,2017-12-04,36.0,2,1.775,0
01_28,2017-12-11,70.65,3,9.3,0
01_28,2018-01-01,15.1,1,0.2,0
01_28,2018-01-08,15.1,1,0.55,0
01_28,2018-01-15,15.31,1,0.2,0
01_28,2018-01-22,31.21,2,0.713,0
01_28,2018-02-05,15.1,1,0.15,0
01_28,2018-02-19,23.6,2,0.32499999999999996,0
01_28,2018-02-26,30.2,2,0.35,0
01_28,2018-03-26,23.2,1,0.7,0
01_28,2018-04-09,34.27,1,5.25,0
01_28,2018-04-23,45.2,1,6.2,0
01_28,2018-06-04,36.46,2,0.44999999999999996,0
01_28,2018-06-11,18.23,1,0.175,0
01_28,2018-06-18,38.11,2,0.917,0
01_28,2018-06-25,18.23,1,0.15,0
01_28,2018-08-06,20.99,1,2.85,0
01_28,2018-08-13,18.55,1,0.35,0
01_29,2017-02-27,22.27,1,1.85,0
01_29,2017-04-24,16.05,1,0.15,0
01_29,2017-05-01,33.52,2,0.8099999999999999,0
01_29,2017-10-02,20.16,1,1.95,0
01_29,2017-10-16,30.64,2,4.4,0
01_29,2017-10-30,15.13,1,0.3,0
01_29,2017-11-13,15.1,1,0.15,0
01_29,2017-11-20,28.2,2,0.317,0
01_29,2017-11-27,74.50999999999999,5,1.4,0
01_29,2017-12-04,14.1,1,0.15,0
01_29,2017-12-25,14.1,1,0.125,0
01_29,2018-01-01,36.519999999999996,2,3.0500000000000003,0
01_29,2018-01-08,28.2,2,0.4,0
01_29,2018-01-15,94.73,3,29.299999999999997,0
01_29,2018-01-22,30.2,2,0.35,0
01_29,2018-01-29,14.1,1,0.167,0
01_29,2018-02-05,32.45,2,5.8500000000000005,0
01_29,2018-02-12,15.1,1,0.2,0
01_29,2018-02-19,30.2,2,0.4,0
01_29,2018-02-26,77.94,5,2.35,0
01_29,2018-03-05,16.11,1,0.3,0
01_29,2018-03-12,48.69,3,0.5,0
01_29,2018-03-19,54.09,3,0.9750000000000001,0
01_29,2018-03-26,15.23,1,0.2,0
01_29,2018-04-02,85.36,5,1.525,0
01_29,2018-04-09,30.46,2,0.325,0
01_29,2018-04-16,18.23,1,0.15,0
01_29,2018-04-23,67.65,2,12.4,0
01_29,2018-05-07,15.23,1,0.2,0
01_29,2018-05-14,16.32,1,0.3,0
01_29,2018-05-28,15.23,1,0.2,0
01_29,2018-06-04,30.53,2,0.85,0
01_29,2018-06-11,88.34,3,2.2,0
01_29,2018-06-18,15.23,1,0.167,0
01_29,2018-06-25,33.46,2,0.525,0
01_29,2018-07-09,33.67,2,0.5,0
01_29,2018-07-16,18.23,1,0.15,0
01_29,2018-07-30,18.26,1,0.35,0
01_29,2018-08-20,15.27,1,0.15,0
01_30,2017-03-20,14.11,1,1.4,0
01_30,2017-05-01,17.09,1,1.287,0
01_30,2017-05-15,14.1,1,0.35,0
01_30,2017-06-26,15.46,1,0.5,0
01_30,2017-08-28,60.480000000000004,3,5.85,0
01_30,2017-09-25,15.81,1,1.6,0
01_30,2017-10-02,14.1,1,0.05,0
01_30,2017-10-09,15.11,1,0.55,0
01_30,2017-10-23,14.1,1,0.167,0
01_30,2017-11-06,28.2,2,0.8,0
01_30,2017-11-20,29.21,2,1.09,0
01_30,2017-11-27,14.65,1,0.4,0
01_30,2017-12-04,56.4,4,0.78,0
01_30,2017-12-11,14.1,1,0.175,0
01_30,2018-01-08,59.88,4,2.05,0
01_30,2018-01-29,56.4,4,0.65,0
01_30,2018-02-05,28.2,2,0.35,0
01_30,2018-02-12,14.1,1,0.23,0
01_30,2018-02-26,14.1,1,0.175,0
01_30,2018-03-12,15.23,1,0.5,0
01_30,2018-03-26,15.33,1,0.3,0
01_30,2018-04-02,40.09,1,10.15,0
01_30,2018-04-09,15.23,1,0.05,0
01_30,2018-05-07,70.53,3,0.15000000000000002,0
01_30,2018-05-21,22.41,1,1.3,0
01_30,2018-07-02,38.879999999999995,2,2.525,0
01_30,2018-07-16,15.29,1,0.25,0
01_30,2018-07-30,71.49,4,1.075,0
01_30,2018-08-06,70.45,3,1.8,0
01_30,2018-08-13,52.980000000000004,2,10.25,0
01_31,2017-08-07,14.1,1,0.3,0
01_31,2017-09-18,14.1,1,0.1,0
01_31,2017-10-02,14.1,1,0.167,0
01_31,2017-12-04,31.22,2,1.5999999999999999,0
01_31,2017-12-18,14.1,1,0.2,0
01_31,2018-01-08,29.21,2,0.44999999999999996,0
01_31,2018-02-12,28.32,2,0.588,0
01_31,2018-03-05,30.46,2,0.3,0
01_31,2018-03-19,15.23,1,0.167,0
01_31,2018-03-26,15.27,1,11.35,0
01_31,2018-04-02,15.23,1,1.0,0
01_31,2018-04-09,15.23,1,0.2,0
01_31,2018-04-23,15.23,1,0.5,0
01_31,2018-04-30,15.45,1,0.2,0
01_31,2018-06-04,15.23,1,0.2,0
01_31,2018-06-25,15.23,1,0.175,0
01_31,2018-08-20,15.23,1,0.2,0
01_32,2017-04-03,14.52,1,0.15,0
01_32,2018-01-29,15.11,1,0.5,0
01_32,2018-03-05,15.23,1,0.15,0
01_32,2018-03-19,30.46,2,0.4,0
01_32,2018-04-23,15.23,1,0.2,0
01_32,2018-05-14,15.23,1,0.2,0
01_32,2018-08-06,5.6,1,0.148,0
01_32,2018-08-13,16.32,1,0.15,0
01_33,2017-04-24,14.52,1,0.1,0
01_33,2018-05-07,15.23,1,0.4,0
01_33,2018-06-18,15.23,1,0.2,0
01_34,2018-01-08,14.1,1,0.15,0
01_34,2018-02-05,14.1,1,0.15,0
01_34,2018-06-18,16.33,1,0.5,0
01_35,2017-01-30,14.52,1,0.1,0
01_35,2017-02-13,15.9,1,1.3,0
01_35,2017-07-10,15.1,1,0.4,0
01_35,2017-07-17,15.1,1,0.15,0
01_35,2017-09-18,15.38,1,0.9,0
01_35,2017-09-25,16.46,1,0.5,0
01_35,2017-10-09,15.1,1,0.1,0
01_35,2017-11-13,15.1,1,0.25,0
01_35,2017-11-20,15.1,1,0.15,0
01_35,2017-11-27,15.1,1,0.1,0
01_35,2017-12-04,31.560000000000002,2,0.7,0
01_35,2017-12-11,32.88,2,3.45,0
01_35,2017-12-18,35.97,3,0.8,0
01_35,2017-12-25,15.1,1,0.15,0
01_35,2018-01-01,46.28,3,1.15,0
01_35,2018-01-08,15.1,1,0.2,0
01_35,2018-01-15,15.1,1,0.25,0
01_35,2018-01-29,15.1,1,0.15,0
01_35,2018-02-12,15.1,1,0.25,0
01_35,2018-02-19,15.1,1,0.05,0
01_35,2018-03-05,58.14,3,5.950000000000001,0
01_35,2018-03-26,18.23,1,0.3,0
01_35,2018-04-02,38.67,2,0.725,0
01_35,2018-04-23,56.120000000000005,3,1.383,0
01_35,2018-04-30,64.5,3,2.15,0
01_35,2018-05-14,133.23,6,9.425,0
01_35,2018-06-04,18.65,1,0.225,0
01_35,2018-06-11,38.94,2,1.525,0
01_35,2018-06-18,18.39,1,0.4,0
01_35,2018-06-25,16.96,1,0.975,0
01_35,2018-07-02,15.23,1,0.2,0
01_35,2018-07-16,55.56,3,0.651,0
01_35,2018-07-23,19.33,1,0.35,0
01_35,2018-08-13,19.99,1,1.0,0
01_35,2018-08-20,18.36,1,0.3,0
01_36,2017-03-06,14.52,1,0.3,0
01_36,2017-03-27,14.52,1,0.4,0
01_36,2017-08-14,18.13,1,2.85,0
01_36,2017-08-28,15.1,1,0.05,0
01_36,2017-09-18,15.1,1,0.1,0
01_36,2017-10-02,31.42,2,1.0,0
01_36,2017-11-06,16.63,1,1.4,0
01_36,2017-11-20,17.38,1,0.9,0
01_36,2017-12-04,17.77,1,1.55,0
01_36,2018-01-08,15.1,1,0.15,0
01_36,2018-01-15,15.1,1,0.09,0
01_36,2018-01-22,48.33,3,1.6500000000000001,0
01_36,2018-01-29,15.1,1,0.15,0
01_36,2018-02-05,31.560000000000002,2,0.9,0
01_36,2018-02-19,30.2,2,0.4,0
01_36,2018-03-12,44.489999999999995,2,6.325,0
01_36,2018-04-02,45.879999999999995,2,6.050000000000001,0
01_36,2018-04-09,36.62,1,0.175,0
01_36,2018-04-30,18.23,1,0.15,0
01_36,2018-05-07,18.23,1,0.2,0
01_36,2018-06-04,18.23,1,0.175,0
01_36,2018-06-11,27.41,1,2.5,0
01_36,2018-06-18,18.23,1,0.25,0
01_36,2018-08-06,18.29,1,0.25,0
01_36,2018-08-13,18.23,1,0.15,0
01_37,2017-01-16,14.52,1,0.15,0
01_37,2017-01-23,15.47,1,0.7,0
01_37,2017-03-20,42.47,1,4.0,0
01_37,2017-05-29,15.1,1,0.1,0
01_37,2017-06-19,15.1,1,0.2,0
01_37,2017-11-20,45.3,3,0.2,0
01_37,2017-11-27,19.6,1,1.05,0
01_37,2017-12-04,26.95,2,0.4,0
01_37,2017-12-11,40.64,2,3.25,0
01_37,2018-01-01,11.85,1,0.175,0
01_37,2018-01-08,26.95,2,0.35,0
01_37,2018-01-15,15.1,1,0.2,0
01_37,2018-02-12,42.05,3,1.2,0
01_37,2018-02-19,15.1,1,0.15,0
01_37,2018-03-12,18.23,1,0.5,0
01_37,2018-03-26,18.23,1,0.2,0
01_37,2018-04-09,18.23,1,0.175,0
01_37,2018-04-23,18.23,1,0.25,0
01_37,2018-05-07,30.990000000000002,2,0.2,0
01_37,2018-06-04,65.58,2,3.0,0
01_37,2018-06-25,14.36,1,0.575,0
01_37,2018-07-02,24.12,1,0.967,0
01_37,2018-07-09,36.7,2,0.6,0
01_37,2018-07-16,27.7,1,1.05,0
01_38,2017-05-15,15.1,1,0.15,0
01_38,2017-05-29,15.1,1,0.15,0
01_38,2017-07-10,15.1,1,0.15,0
01_38,2017-08-07,15.1,1,0.4,0
01_38,2017-10-23,15.1,1,0.4,0
01_38,2017-11-20,15.1,1,0.2,0
01_38,2017-11-27,75.5,5,1.075,0
01_38,2017-12-04,30.2,2,0.35,0
01_38,2017-12-18,47.2,1,0.3,0
01_38,2018-01-29,60.4,4,0.8,0
01_38,2018-02-05,15.1,1,0.15,0
01_38,2018-02-12,31.310000000000002,2,0.75,0
01_38,2018-02-19,30.2,2,0.4,0
01_38,2018-03-05,18.23,1,0.2,0
01_38,2018-03-19,19.32,1,0.3,0
01_38,2018-04-16,22.97,1,1.2,0
01_38,2018-04-30,36.46,2,0.6,0
01_38,2018-05-14,18.23,1,0.2,0
01_38,2018-06-04,21.75,1,0.9,0
01_38,2018-07-30,19.32,1,0.15,0
01_38,2018-08-20,18.31,1,0.25,0
01_39,2017-01-30,18.0,1,0.15,0
01_39,2017-02-06,18.63,1,1.25,0
01_39,2017-05-08,15.1,1,0.1,0
01_39,2017-08-21,78.42,1,18.8,0
01_39,2017-09-11,89.35,1,0.85,0
01_39,2017-10-09,29.62,1,0.9,0
01_39,2017-10-30,15.1,1,0.15,0
01_39,2017-11-13,15.1,1,0.1,0
01_39,2017-11-20,15.1,1,0.2,0
01_39,2018-01-01,30.2,2,0.15000000000000002,0
01_39,2018-01-08,30.2,2,0.45,0
01_39,2018-01-15,16.32,1,2.2,0
01_39,2018-01-22,16.38,1,0.75,0
01_39,2018-01-29,30.2,2,0.425,0
01_39,2018-03-12,18.23,1,0.15,0
01_39,2018-03-19,18.23,1,0.23,0
01_39,2018-04-02,36.46,2,0.35,0
01_39,2018-04-23,18.23,1,0.2,0
01_40,2017-04-17,29.37,1,2.0,0
01_40,2017-05-29,31.58,2,0.6,0
01_40,2017-07-10,18.24,1,1.5,0
01_40,2017-08-28,15.79,1,0.2,0
01_40,2017-09-11,15.79,1,0.4,0
01_40,2017-11-27,16.41,1,2.0,0
01_40,2017-12-18,15.79,1,0.15,0
01_40,2018-01-15,31.58,2,0.35,0
01_40,2018-01-22,15.79,1,0.15,0
01_40,2018-03-26,17.06,1,0.3,0
01_40,2018-04-23,17.06,1,0.175,0
01_40,2018-04-30,34.12,2,0.4,0
01_40,2018-05-07,34.12,2,0.35,0
01_40,2018-06-18,17.06,1,0.2,0
01_40,2018-07-23,17.18,1,0.3,0
01_40,2018-08-06,17.1,1,0.2,0
01_41,2017-01-30,20.4,1,0.225,0
01_41,2017-03-20,20.4,1,0.15,0
01_41,2017-04-03,58.53,1,6.25,0
01_41,2017-08-28,18.67,1,0.6,0
01_41,2017-10-02,15.79,1,0.167,0
01_41,2017-10-09,31.58,2,0.3,0
01_41,2017-11-20,15.79,1,0.15,0
01_41,2018-01-22,15.79,1,0.2,0
01_41,2018-02-05,15.79,1,0.1,0
01_41,2018-02-26,47.37,3,0.44999999999999996,0
01_41,2018-03-05,51.17999999999999,3,0.5249999999999999,0
01_41,2018-03-12,17.06,1,0.15,0
01_41,2018-03-26,18.28,1,0.175,0
01_41,2018-04-02,17.06,1,0.15,0
01_41,2018-04-09,17.06,1,0.35,0
01_41,2018-04-16,17.06,1,0.5,0
01_41,2018-05-07,18.11,1,0.35,0
01_41,2018-05-14,17.06,1,0.2,0
01_41,2018-05-21,17.06,1,0.15,0
01_41,2018-05-28,17.06,1,0.2,0
01_41,2018-06-11,18.28,1,0.5,0
01_41,2018-06-25,18.57,1,0.9,0
01_41,2018-08-06,34.12,2,0.801,0
01_42,2017-11-20,15.79,1,0.2,0
01_42,2018-07-23,17.06,1,0.1,0
01_43,2018-01-15,33.06,2,0.65,0
01_43,2018-04-09,21.15,1,1.775,0
01_43,2018-04-23,17.06,1,0.2,0
01_44,2018-01-22,16.79,1,0.25,0
01_44,2018-02-19,16.79,1,0.35,0
01_44,2018-04-02,22.06,1,0.175,0
01_44,2018-04-30,24.94,1,0.7,0
01_44,2018-05-28,22.06,1,0.15,0
01_44,2018-06-04,22.06,1,0.25,0
01_44,2018-07-09,18.35,1,0.5,0
01_45,2017-06-05,48.38,1,4.0,0
01_45,2017-10-16,117.53999999999999,6,2.7,0
01_45,2017-11-20,16.79,1,0.188,0
01_45,2017-12-11,16.79,1,0.175,0
01_45,2017-12-18,33.769999999999996,2,1.15,0
01_45,2018-01-29,16.79,1,0.2,0
01_45,2018-02-12,16.79,1,0.05,0
01_45,2018-02-26,33.58,2,0.33999999999999997,0
01_45,2018-03-26,22.06,1,0.175,0
01_45,2018-04-09,22.06,1,0.15,0
01_45,2018-04-16,22.13,1,0.2,0
01_45,2018-05-07,19.12,1,0.2,0
01_45,2018-06-04,22.06,1,0.15,0
01_45,2018-06-11,22.06,1,0.15,0
01_46,2017-08-14,42.88,2,11.3,0
01_46,2017-09-11,16.79,1,0.05,0
01_46,2017-12-11,16.79,1,0.15,0
